Date: Time, TimeSinceLoad(s), PPID, TimeStamp (Shimmer),Skin Conductance,Skin Resistance,PPG,HRV,Heart Rate,X (Shimmer),Y (Shimmer),Z (Shimmer),Gyro P (Shimmer),Gyro R (Shimmer),Gyro Y (Shimmer),Event
0:25/12/2019 16:43:16.783,30.58482, 4_Baseline, 435064.6702319, 1683, 2147.25268554688, 1394.13916015625, 742.1875, 80.8421020507813, -2.36744475364685, -2.314781665802, 9.67324924468994, -0.183206111192703, -1.08396947383881, 0.564885497093201,Command Center
0:25/12/2019 16:43:16.783,30.58486, 4_Baseline, 435064.6704446, 1683, 2147.25268554688, 1399.26745605469, 742.1875, 80.8421020507813, -2.37941360473633, -2.32196283340454, 9.69000625610352, -0.198473289608955, -0.503816783428192, 0.885496199131012,Command Center
0:25/12/2019 16:43:16.806,30.60739, 4_Baseline, 435064.6933235, 1683, 2147.25268554688, 1400.73254394531, 742.1875, 80.8421020507813, -2.37462592124939, -2.314781665802, 9.6923999786377, 0.213740453124046, -0.824427485466003, 0.900763332843781,Command Center
0:25/12/2019 16:43:16.806,30.60745, 4_Baseline, 435064.6935053, 1683, 2147.25268554688, 1402.19775390625, 742.1875, 80.8421020507813, -2.36505079269409, -2.31238770484924, 9.67324924468994, 0.167938932776451, -1.08396947383881, 0.992366433143616,Command Center
0:25/12/2019 16:43:16.806,30.60749, 4_Baseline, 435064.6952491, 1683, 2147.25268554688, 1405.86083984375, 742.1875, 80.8421020507813, -2.39138245582581, -2.30999398231506, 9.70197486877441, 0.0763358771800995, -0.80916029214859, 0.870229005813599,Command Center
0:25/12/2019 16:43:16.828,30.62974, 4_Baseline, 435064.7191824, 1682, 2149.35620117188, 1406.59338378906, 742.1875, 80.8421020507813, -2.36744475364685, -2.29323768615723, 9.69718742370605, 0.122137404978275, -1.23664116859436, 0.900763332843781,Command Center
0:25/12/2019 16:43:16.828,30.62978, 4_Baseline, 435064.7192945, 1682, 2149.35620117188, 1409.52380371094, 742.1875, 80.8421020507813, -2.38659477233887, -2.29802513122559, 9.68761253356934, 0.0458015277981758, -1.1297709941864, 0.656488537788391,Command Center
0:25/12/2019 16:43:16.828,30.62982, 4_Baseline, 435064.7201387, 1682, 2149.35620117188, 1412.45422363281, 742.1875, 80.8421020507813, -2.37462592124939, -2.33632564544678, 9.68521881103516, 0.259541988372803, -1.03816795349121, 0.580152690410614,Command Center
0:25/12/2019 16:43:16.851,30.65245, 4_Baseline, 435064.7430594, 1683, 2147.25268554688, 1415.38464355469, 742.1875, 80.8421020507813, -2.38659477233887, -2.32196283340454, 9.68282508850098, 0.198473289608955, -1.11450386047363, 0.839694678783417,Command Center
0:25/12/2019 16:43:16.851,30.65249, 4_Baseline, 435064.7432684, 1682, 2149.35620117188, 1413.18676757813, 742.1875, 80.8421020507813, -2.37941360473633, -2.30041885375977, 9.66128063201904, 0, -1.55725193023682, 0.305343508720398,Command Center
0:25/12/2019 16:43:16.884,30.68522, 4_Baseline, 435064.772038, 1682, 2149.35620117188, 1410.98901367188, 742.1875, 80.8421020507813, -2.38420104980469, -2.28605628013611, 9.68521881103516, -0.183206111192703, -1.75572514533997, 0.778625965118408,Command Center
0:25/12/2019 16:43:16.884,30.68526, 4_Baseline, 435064.7739402, 1682, 2149.35620117188, 1406.59338378906, 742.1875, 80.8421020507813, -2.38659477233887, -2.3052065372467, 9.66846179962158, -0.213740453124046, -1.3893129825592, 0.610687017440796,Command Center
0:25/12/2019 16:43:16.884,30.68529, 4_Baseline, 435064.7741584, 1683, 2147.25268554688, 1402.93041992188, 742.1875, 80.8421020507813, -2.4009575843811, -2.30281257629395, 9.69000625610352, 0.0610687024891377, -1.83206105232239, 0.519083976745605,Command Center
0:25/12/2019 16:43:16.884,30.68532, 4_Baseline, 435064.7742719, 1683, 2147.25268554688, 1400, 742.1875, 80.8421020507813, -2.35308194160461, -2.30760025978088, 9.6540994644165, 0, -2.13740468025208, 0.427480906248093,Command Center
0:25/12/2019 16:43:16.906,30.70766, 4_Baseline, 435064.795007, 1682, 2149.35620117188, 1397.80224609375, 742.1875, 80.8421020507813, -2.38180732727051, -2.32675051689148, 9.68282508850098, -0.198473289608955, -2.09160304069519, 0.47328245639801,Command Center
0:25/12/2019 16:43:16.906,30.70773, 4_Baseline, 435064.7968811, 1681, 2151.4638671875, 1394.87182617188, 742.1875, 80.8421020507813, -2.36744475364685, -2.32435655593872, 9.70197486877441, 0.0152671756222844, -1.78625953197479, 0.824427485466003,Command Center
0:25/12/2019 16:43:16.906,30.70776, 4_Baseline, 435064.7970695, 1683, 2147.25268554688, 1389.74353027344, 742.1875, 80.8421020507813, -2.34829449653625, -2.35786962509155, 9.68761253356934, 0.137404575943947, -1.58778631687164, 0.793893158435822,Command Center
0:25/12/2019 16:43:16.906,30.70778, 4_Baseline, 435064.7989911, 1682, 2149.35620117188, 1384.61535644531, 742.1875, 80.8421020507813, -2.35547566413879, -2.32435655593872, 9.67085552215576, 0.244274809956551, -1.25190842151642, 0.625954210758209,Command Center
0:25/12/2019 16:43:16.940,30.74138, 4_Baseline, 435064.822907, 1682, 2149.35620117188, 1379.48718261719, 742.1875, 80.8421020507813, -2.31238770484924, -2.34829449653625, 9.64213085174561, 0.167938932776451, -0.992366433143616, 0.778625965118408,Command Center
0:25/12/2019 16:43:16.940,30.74142, 4_Baseline, 435064.8230155, 1682, 2149.35620117188, 1374.35900878906, 742.1875, 80.8421020507813, -2.30760025978088, -2.33153796195984, 9.65170574188232, 0.167938932776451, -0.961832046508789, 0.671755731105804,Command Center
0:25/12/2019 16:43:16.940,30.74145, 4_Baseline, 435064.8232117, 1682, 2149.35620117188, 1372.1611328125, 742.1875, 80.8421020507813, -2.314781665802, -2.34590077400208, 9.66846179962158, 0.366412222385406, -0.671755731105804, 1.03816795349121,Command Center
0:25/12/2019 16:43:16.973,30.77452, 4_Baseline, 435064.8617926, 1681, 2151.4638671875, 1368.49816894531, 742.1875, 80.8421020507813, -2.32196283340454, -2.32675051689148, 9.65170574188232, 0.290076345205307, -0.580152690410614, 0.793893158435822,Command Center
0:25/12/2019 16:43:16.995,30.79698, 4_Baseline, 435064.8837428, 1681, 2151.4638671875, 1370.69592285156, 742.1875, 80.8421020507813, -2.33153796195984, -2.33632564544678, 9.64452457427979, 0.290076345205307, -0.274809151887894, 1.09923660755157,Command Center
0:25/12/2019 16:43:17.006,30.80869, 4_Baseline, 435064.8918175, 1682, 2149.35620117188, 1372.1611328125, 742.1875, 80.8421020507813, -2.33871936798096, -2.33632564544678, 9.67324924468994, 0.366412222385406, 0.0305343512445688, 1.03816795349121,Command Center
0:25/12/2019 16:43:17.006,30.80872, 4_Baseline, 435064.8956801, 1682, 2149.35620117188, 1372.89379882813, 742.1875, 80.8421020507813, -2.34829449653625, -2.31956911087036, 9.66846179962158, 0.305343508720398, -0.0610687024891377, 0.961832046508789,Command Center
0:25/12/2019 16:43:17.007,30.80877, 4_Baseline, 435064.8959212, 1681, 2151.4638671875, 1372.89379882813, 742.1875, 80.8421020507813, -2.38420104980469, -2.32196283340454, 9.6923999786377, 0.427480906248093, -0.152671754360199, 0.656488537788391,Command Center
0:25/12/2019 16:43:17.007,30.80883, 4_Baseline, 435064.8976141, 1681, 2151.4638671875, 1370.69592285156, 742.1875, 80.8421020507813, -2.38898873329163, -2.31238770484924, 9.68282508850098, 0.458015263080597, -0.412213742733002, 0.80916029214859,Command Center
0:25/12/2019 16:43:17.007,30.8089, 4_Baseline, 435064.8977609, 1681, 2151.4638671875, 1367.03295898438, 742.1875, 80.8421020507813, -2.39377617835999, -2.30281257629395, 9.71873092651367, 0.106870226562023, -0.671755731105804, 0.80916029214859,Command Center
0:25/12/2019 16:43:17.007,30.80896, 4_Baseline, 435064.8996693, 1683, 2147.25268554688, 1368.49816894531, 742.1875, 80.8421020507813, -2.42968273162842, -2.30999398231506, 9.70436859130859, 0.0916030555963516, -0.885496199131012, 0.320610672235489,Command Center
0:25/12/2019 16:43:17.007,30.80902, 4_Baseline, 435064.8999671, 1681, 2151.4638671875, 1371.42858886719, 742.1875, 80.8421020507813, -2.40574502944946, -2.30760025978088, 9.69718742370605, 0.152671754360199, -1.08396947383881, 0.885496199131012,Command Center
0:25/12/2019 16:43:17.007,30.80907, 4_Baseline, 435064.9017977, 1681, 2151.4638671875, 1376.55676269531, 742.1875, 80.8421020507813, -2.37701964378357, -2.32435655593872, 9.6660680770874, 0.0610687024891377, -1.16030538082123, 0.519083976745605,Command Center
0:25/12/2019 16:43:17.025,30.8271, 4_Baseline, 435064.9195988, 1682, 2149.35620117188, 1383.15014648438, 742.1875, 80.8421020507813, -2.37223219871521, -2.31956911087036, 9.6780366897583, 0.213740453124046, -1.1297709941864, 0.351145029067993,Command Center
0:25/12/2019 16:43:17.025,30.82717, 4_Baseline, 435064.9197997, 1682, 2149.35620117188, 1386.08056640625, 742.1875, 80.8421020507813, -2.36026334762573, -2.33632564544678, 9.66367435455322, 0.274809151887894, -1.32824432849884, 0.488549619913101,Command Center
0:25/12/2019 16:43:17.029,30.83125, 4_Baseline, 435064.9216203, 1682, 2149.35620117188, 1391.20874023438, 742.1875, 80.8421020507813, -2.36505079269409, -2.32914423942566, 9.64931201934814, 0.427480906248093, -0.992366433143616, 0.793893158435822,Command Center
0:25/12/2019 16:43:17.051,30.8531, 4_Baseline, 435064.9435231, 1681, 2151.4638671875, 1396.33703613281, 742.1875, 80.8421020507813, -2.35547566413879, -2.314781665802, 9.66367435455322, 0.290076345205307, -1.175572514534, 0.732824444770813,Command Center
0:25/12/2019 16:43:17.062,30.86401, 4_Baseline, 435064.9476034, 1681, 2151.4638671875, 1399.26745605469, 742.1875, 80.8421020507813, -2.35786962509155, -2.30760025978088, 9.67324924468994, 0.259541988372803, -0.977099239826202, 0.641221344470978,Command Center
0:25/12/2019 16:43:17.062,30.86405, 4_Baseline, 435064.9496502, 1682, 2149.35620117188, 1400.73254394531, 742.1875, 80.8421020507813, -2.35308194160461, -2.33153796195984, 9.64931201934814, 0.488549619913101, -0.7175572514534, 0.595419824123383,Command Center
0:25/12/2019 16:43:17.084,30.88646, 4_Baseline, 435064.9694667, 1680, 2153.57568359375, 1399.26745605469, 742.1875, 80.8421020507813, -2.37941360473633, -2.33153796195984, 9.68282508850098, 0.47328245639801, -0.885496199131012, 0.7175572514534,Command Center
0:25/12/2019 16:43:17.084,30.88657, 4_Baseline, 435064.9697035, 1680, 2153.57568359375, 1400, 742.1875, 80.8421020507813, -2.36983847618103, -2.31956911087036, 9.66128063201904, 0.320610672235489, -1.28244268894196, 0.671755731105804,Command Center
0:25/12/2019 16:43:17.085,30.88664, 4_Baseline, 435064.9699296, 1682, 2149.35620117188, 1403.66296386719, 742.1875, 80.8421020507813, -2.35786962509155, -2.34111309051514, 9.6660680770874, 0.442748099565506, -1.05343508720398, 0.702290058135986,Command Center
0:25/12/2019 16:43:17.108,30.90979, 4_Baseline, 435064.9935723, 1681, 2151.4638671875, 1411.72155761719, 742.1875, 80.8421020507813, -2.35308194160461, -2.32675051689148, 9.67564296722412, 0.412213742733002, -1.16030538082123, 0.625954210758209,Command Center
0:25/12/2019 16:43:17.108,30.90982, 4_Baseline, 435064.9955005, 1680, 2153.57568359375, 1418.31506347656, 742.1875, 80.8421020507813, -2.37701964378357, -2.34590077400208, 9.67085552215576, 0.534351170063019, -0.992366433143616, 0.7175572514534,Command Center
0:25/12/2019 16:43:17.108,30.90985, 4_Baseline, 435064.9973557, 1681, 2151.4638671875, 1428.57141113281, 742.1875, 80.8421020507813, -2.33871936798096, -2.33632564544678, 9.67085552215576, 0.503816783428192, -0.839694678783417, 0.549618303775787,Command Center
0:25/12/2019 16:43:17.108,30.90988, 4_Baseline, 435064.9993371, 1680, 2153.57568359375, 1436.63000488281, 742.1875, 80.8421020507813, -2.35786962509155, -2.35786962509155, 9.65170574188232, 0.610687017440796, -0.625954210758209, 0.732824444770813,Command Center
0:25/12/2019 16:43:17.129,30.93096, 4_Baseline, 435065.0183517, 1681, 2151.4638671875, 1446.15380859375, 742.1875, 80.8421020507813, -2.36744475364685, -2.33871936798096, 9.66846179962158, 0.656488537788391, -0.824427485466003, 0.870229005813599,Command Center
0:25/12/2019 16:43:17.129,30.93103, 4_Baseline, 435065.0185758, 1681, 2151.4638671875, 1448.35168457031, 742.1875, 80.8421020507813, -2.37223219871521, -2.31717538833618, 9.68282508850098, 0.824427485466003, -1.00763356685638, 0.595419824123383,Command Center
0:25/12/2019 16:43:17.129,30.93109, 4_Baseline, 435065.0195082, 1681, 2151.4638671875, 1452.74719238281, 742.1875, 80.8421020507813, -2.4009575843811, -2.33632564544678, 9.66367435455322, 0.870229005813599, -0.778625965118408, 0.80916029214859,Command Center
0:25/12/2019 16:43:17.152,30.95348, 4_Baseline, 435065.0442662, 1680, 2153.57568359375, 1457.87548828125, 742.1875, 80.8421020507813, -2.36983847618103, -2.35068821907043, 9.6923999786377, 1.00763356685638, -0.839694678783417, 0.916030526161194,Command Center
0:25/12/2019 16:43:17.180,30.98219, 4_Baseline, 435065.0682748, 1680, 2153.57568359375, 1463.73620605469, 742.1875, 80.8421020507813, -2.38898873329163, -2.35068821907043, 9.68761253356934, 0.778625965118408, -1.20610690116882, 0.870229005813599,Command Center
0:25/12/2019 16:43:17.180,30.98222, 4_Baseline, 435065.0702197, 1681, 2151.4638671875, 1467.39929199219, 742.1875, 80.8421020507813, -2.36505079269409, -2.34590077400208, 9.66367435455322, 1.11450386047363, -0.900763332843781, 0.671755731105804,Command Center
0:25/12/2019 16:43:17.180,30.98226, 4_Baseline, 435065.0703363, 1680, 2153.57568359375, 1468.86450195313, 742.1875, 80.8421020507813, -2.35786962509155, -2.33632564544678, 9.67564296722412, 1.49618315696716, -0.702290058135986, 0.381679385900497,Command Center
0:25/12/2019 16:43:17.181,30.98229, 4_Baseline, 435065.0721528, 1680, 2153.57568359375, 1468.86450195313, 742.1875, 80.8421020507813, -2.34829449653625, -2.32435655593872, 9.67324924468994, 1.22137403488159, -0.702290058135986, 0.610687017440796,Command Center
0:25/12/2019 16:43:17.181,30.98231, 4_Baseline, 435065.0742241, 1681, 2151.4638671875, 1465.20141601563, 742.1875, 80.8421020507813, -2.33871936798096, -2.33871936798096, 9.66367435455322, 1.06870234012604, -0.396946579217911, 0.702290058135986,Command Center
0:25/12/2019 16:43:17.207,31.00908, 4_Baseline, 435065.0941691, 1680, 2153.57568359375, 1456.41027832031, 742.1875, 80.8421020507813, -2.33153796195984, -2.32675051689148, 9.65170574188232, 1.3893129825592, -0.610687017440796, 0.80916029214859,Command Center
0:25/12/2019 16:43:17.207,31.00913, 4_Baseline, 435065.0944093, 1680, 2153.57568359375, 1447.61901855469, 742.1875, 80.8421020507813, -2.31238770484924, -2.35786962509155, 9.65170574188232, 1.46564888954163, 0.0610687024891377, 0.610687017440796,Command Center
0:25/12/2019 16:43:17.207,31.00916, 4_Baseline, 435065.0960811, 1680, 2153.57568359375, 1440.29309082031, 742.1875, 80.8421020507813, -2.30760025978088, -2.34590077400208, 9.6660680770874, 1.55725193023682, 0.122137404978275, 0.641221344470978,Command Center
0:25/12/2019 16:43:17.230,31.0315, 4_Baseline, 435065.1190984, 1680, 2153.57568359375, 1433.69958496094, 742.1875, 80.8421020507813, -2.34590077400208, -2.33871936798096, 9.66367435455322, 1.80152666568756, 0.580152690410614, 0.748091578483582,Command Center
0:25/12/2019 16:43:17.230,31.03157, 4_Baseline, 435065.1192355, 1680, 2153.57568359375, 1427.10620117188, 742.1875, 80.8421020507813, -2.36505079269409, -2.32914423942566, 9.67564296722412, 1.46564888954163, 0.488549619913101, 0.839694678783417,Command Center
0:25/12/2019 16:43:17.230,31.03164, 4_Baseline, 435065.1193775, 1681, 2151.4638671875, 1422.71057128906, 742.1875, 80.8421020507813, -2.39138245582581, -2.30999398231506, 9.69000625610352, 1.05343508720398, 0.229007631540298, 0.656488537788391,Command Center
0:25/12/2019 16:43:17.252,31.05396, 4_Baseline, 435065.1430008, 1680, 2153.57568359375, 1417.58239746094, 742.1875, 80.8421020507813, -2.41292643547058, -2.32196283340454, 9.69479370117188, 1.37404584884644, -0.213740453124046, 0.80916029214859,Command Center
0:25/12/2019 16:43:17.252,31.05399, 4_Baseline, 435065.1449659, 1681, 2151.4638671875, 1411.72155761719, 742.1875, 80.8421020507813, -2.41292643547058, -2.32675051689148, 9.68761253356934, 1.3893129825592, 0.183206111192703, 0.839694678783417,Command Center
0:25/12/2019 16:43:17.252,31.05402, 4_Baseline, 435065.1451237, 1680, 2153.57568359375, 1405.12817382813, 742.1875, 80.8421020507813, -2.42728900909424, -2.32675051689148, 9.67564296722412, 1.40458011627197, -0.47328245639801, 0.595419824123383,Command Center
0:25/12/2019 16:43:17.253,31.05414, 4_Baseline, 435065.1452642, 1680, 2153.57568359375, 1396.33703613281, 742.1875, 80.8421020507813, -2.42489528656006, -2.30999398231506, 9.68282508850098, 1.08396947383881, -0.549618303775787, 0.732824444770813,Command Center
0:25/12/2019 16:43:17.275,31.07642, 4_Baseline, 435065.1679104, 1679, 2155.69189453125, 1389.74353027344, 742.1875, 80.8421020507813, -2.40335130691528, -2.29323768615723, 9.70436859130859, 1.26717555522919, -0.748091578483582, 0.80916029214859,Command Center
0:25/12/2019 16:43:17.286,31.08725, 4_Baseline, 435065.1699352, 1681, 2151.4638671875, 1386.08056640625, 734.375, 81.7021255493164, -2.39616990089417, -2.25972461700439, 9.71394348144531, 1.45038163661957, -0.793893158435822, 0.748091578483582,Command Center
0:25/12/2019 16:43:17.286,31.08733, 4_Baseline, 435065.1702043, 1680, 2153.57568359375, 1380.95239257813, 734.375, 81.7021255493164, -2.39377617835999, -2.28126859664917, 9.69000625610352, 0.977099239826202, -0.793893158435822, 0.687022924423218,Command Center
0:25/12/2019 16:43:17.308,31.1093, 4_Baseline, 435065.1938865, 1680, 2153.57568359375, 1375.09155273438, 734.375, 81.7021255493164, -2.37941360473633, -2.28605628013611, 9.6923999786377, 1.08396947383881, -0.885496199131012, 1.20610690116882,Command Center
0:25/12/2019 16:43:17.308,31.10934, 4_Baseline, 435065.1940471, 1680, 2153.57568359375, 1372.89379882813, 734.375, 81.7021255493164, -2.36505079269409, -2.27648115158081, 9.69958114624023, 1.06870234012604, -0.778625965118408, 0.625954210758209,Command Center
0:25/12/2019 16:43:17.308,31.10937, 4_Baseline, 435065.1959077, 1680, 2153.57568359375, 1377.28942871094, 734.375, 81.7021255493164, -2.37462592124939, -2.28366255760193, 9.69718742370605, 1.00763356685638, -0.916030526161194, 0.870229005813599,Command Center
0:25/12/2019 16:43:17.352,31.15427, 4_Baseline, 435065.2434012, 1679, 2155.69189453125, 1381.68493652344, 734.375, 81.7021255493164, -2.35786962509155, -2.24775576591492, 9.67085552215576, 0.763358771800995, -1.02290081977844, 0.641221344470978,Command Center
0:25/12/2019 16:43:17.361,31.16274, 4_Baseline, 435065.2515563, 1680, 2153.57568359375, 1387.54577636719, 734.375, 81.7021255493164, -2.36505079269409, -2.27408742904663, 9.67085552215576, 1.20610690116882, -0.671755731105804, 0.458015263080597,Command Center
0:25/12/2019 16:43:17.372,31.17434, 4_Baseline, 435065.2564317, 1680, 2153.57568359375, 1392.67395019531, 734.375, 81.7021255493164, -2.36265707015991, -2.30041885375977, 9.66128063201904, 0.778625965118408, -0.564885497093201, 0.412213742733002,Command Center
0:25/12/2019 16:43:17.372,31.17441, 4_Baseline, 435065.2566887, 1679, 2155.69189453125, 1391.94140625, 734.375, 81.7021255493164, -2.35308194160461, -2.29323768615723, 9.6923999786377, 0.732824444770813, -0.687022924423218, 0.488549619913101,Command Center
0:25/12/2019 16:43:17.372,31.17447, 4_Baseline, 435065.2583862, 1679, 2155.69189453125, 1388.27844238281, 734.375, 81.7021255493164, -2.36744475364685, -2.28605628013611, 9.68521881103516, 0.839694678783417, -0.381679385900497, 0.671755731105804,Command Center
0:25/12/2019 16:43:17.373,31.17454, 4_Baseline, 435065.2593553, 1679, 2155.69189453125, 1388.27844238281, 734.375, 81.7021255493164, -2.38180732727051, -2.29323768615723, 9.68043041229248, 0.885496199131012, -0.610687017440796, 0.671755731105804,Command Center
0:25/12/2019 16:43:17.373,31.1746, 4_Baseline, 435065.2634551, 1679, 2155.69189453125, 1389.74353027344, 734.375, 81.7021255493164, -2.38898873329163, -2.30760025978088, 9.67564296722412, 1.08396947383881, -0.244274809956551, 0.763358771800995,Command Center
0:25/12/2019 16:43:17.373,31.17465, 4_Baseline, 435065.267479, 1679, 2155.69189453125, 1394.13916015625, 734.375, 81.7021255493164, -2.39138245582581, -2.28605628013611, 9.6923999786377, 1.05343508720398, -0.641221344470978, 0.7175572514534,Command Center
0:25/12/2019 16:43:17.373,31.17469, 4_Baseline, 435065.2677265, 1679, 2155.69189453125, 1396.33703613281, 734.375, 81.7021255493164, -2.40813875198364, -2.29323768615723, 9.70436859130859, 0.503816783428192, -0.763358771800995, 0.320610672235489,Command Center
0:25/12/2019 16:43:17.406,31.20749, 4_Baseline, 435065.2933948, 1679, 2155.69189453125, 1399.26745605469, 734.375, 81.7021255493164, -2.4009575843811, -2.27887487411499, 9.68282508850098, 0.854961812496185, -0.793893158435822, 0.534351170063019,Command Center
0:25/12/2019 16:43:17.406,31.20757, 4_Baseline, 435065.2953222, 1679, 2155.69189453125, 1396.33703613281, 734.375, 81.7021255493164, -2.40335130691528, -2.27408742904663, 9.67085552215576, 1.03816795349121, -0.778625965118408, 0.793893158435822,Command Center
0:25/12/2019 16:43:17.406,31.20763, 4_Baseline, 435065.295563, 1679, 2155.69189453125, 1396.33703613281, 734.375, 81.7021255493164, -2.39616990089417, -2.3052065372467, 9.69718742370605, 0.824427485466003, -1.14503812789917, 0.961832046508789,Command Center
0:25/12/2019 16:43:17.406,31.20769, 4_Baseline, 435065.2956791, 1678, 2157.81201171875, 1393.40661621094, 734.375, 81.7021255493164, -2.37941360473633, -2.29563140869141, 9.66846179962158, 0.595419824123383, -1.06870234012604, 0.564885497093201,Command Center
0:25/12/2019 16:43:17.428,31.22967, 4_Baseline, 435065.3182594, 1678, 2157.81201171875, 1391.20874023438, 734.375, 81.7021255493164, -2.38659477233887, -2.28845000267029, 9.69479370117188, 0.564885497093201, -1.20610690116882, 0.763358771800995,Command Center
0:25/12/2019 16:43:17.428,31.22971, 4_Baseline, 435065.3192595, 1678, 2157.81201171875, 1382.41760253906, 734.375, 81.7021255493164, -2.38659477233887, -2.30041885375977, 9.66846179962158, 0.763358771800995, -1.03816795349121, 0.534351170063019,Command Center
0:25/12/2019 16:43:17.428,31.22973, 4_Baseline, 435065.3212871, 1679, 2155.69189453125, 1378.02197265625, 734.375, 81.7021255493164, -2.38898873329163, -2.30041885375977, 9.64691829681396, 0.671755731105804, -1.02290081977844, 0.671755731105804,Command Center
0:25/12/2019 16:43:17.451,31.2525, 4_Baseline, 435065.3441591, 1678, 2157.81201171875, 1375.09155273438, 734.375, 81.7021255493164, -2.36026334762573, -2.30281257629395, 9.66128063201904, 0.671755731105804, -0.931297719478607, 0.381679385900497,Command Center
0:25/12/2019 16:43:17.451,31.25255, 4_Baseline, 435065.3444049, 1678, 2157.81201171875, 1378.02197265625, 734.375, 81.7021255493164, -2.36265707015991, -2.3052065372467, 9.65649318695068, 0.854961812496185, -0.458015263080597, 0.488549619913101,Command Center
0:25/12/2019 16:43:17.451,31.25257, 4_Baseline, 435065.3446854, 1679, 2155.69189453125, 1385.34802246094, 734.375, 81.7021255493164, -2.35068821907043, -2.29563140869141, 9.64931201934814, 0.748091578483582, -0.7175572514534, 0.656488537788391,Command Center
0:25/12/2019 16:43:17.490,31.29203, 4_Baseline, 435065.3691132, 1679, 2155.69189453125, 1390.47619628906, 734.375, 81.7021255493164, -2.39616990089417, -2.30999398231506, 9.66367435455322, 0.671755731105804, -0.671755731105804, 0.732824444770813,Command Center
0:25/12/2019 16:43:17.490,31.29208, 4_Baseline, 435065.3692231, 1678, 2157.81201171875, 1393.40661621094, 734.375, 81.7021255493164, -2.36983847618103, -2.29323768615723, 9.67085552215576, 0.687022924423218, -0.900763332843781, 0.671755731105804,Command Center
0:25/12/2019 16:43:17.490,31.29214, 4_Baseline, 435065.3711208, 1679, 2155.69189453125, 1395.60437011719, 734.375, 81.7021255493164, -2.4009575843811, -2.31238770484924, 9.66846179962158, 0.946564912796021, -1.02290081977844, 0.7175572514534,Command Center
0:25/12/2019 16:43:17.507,31.30838, 4_Baseline, 435065.3930018, 1678, 2157.81201171875, 1396.33703613281, 734.375, 81.7021255493164, -2.40813875198364, -2.31238770484924, 9.70676231384277, 0.7175572514534, -0.916030526161194, 0.656488537788391,Command Center
0:25/12/2019 16:43:17.507,31.30842, 4_Baseline, 435065.3991114, 1678, 2157.81201171875, 1394.13916015625, 734.375, 81.7021255493164, -2.40335130691528, -2.31717538833618, 9.66367435455322, 0.778625965118408, -0.854961812496185, 0.702290058135986,Command Center
0:25/12/2019 16:43:17.507,31.30844, 4_Baseline, 435065.3994038, 1678, 2157.81201171875, 1389.01098632813, 734.375, 81.7021255493164, -2.40574502944946, -2.31956911087036, 9.66367435455322, 1.1297709941864, -0.854961812496185, 0.549618303775787,Command Center
0:25/12/2019 16:43:17.507,31.3085, 4_Baseline, 435065.4010736, 1678, 2157.81201171875, 1384.61535644531, 734.375, 81.7021255493164, -2.39377617835999, -2.29563140869141, 9.67564296722412, 0.824427485466003, -0.641221344470978, 0.381679385900497,Command Center
0:25/12/2019 16:43:17.529,31.33038, 4_Baseline, 435065.4179525, 1677, 2159.93627929688, 1380.2197265625, 734.375, 81.7021255493164, -2.38659477233887, -2.314781665802, 9.65888690948486, 1.00763356685638, -0.977099239826202, 0.687022924423218,Command Center
0:25/12/2019 16:43:17.529,31.33042, 4_Baseline, 435065.4181429, 1679, 2155.69189453125, 1375.82421875, 734.375, 81.7021255493164, -2.39377617835999, -2.314781665802, 9.66846179962158, 0.824427485466003, -0.564885497093201, 0.488549619913101,Command Center
0:25/12/2019 16:43:17.574,31.37516, 4_Baseline, 435065.4649434, 1678, 2157.81201171875, 1372.1611328125, 734.375, 81.7021255493164, -2.36265707015991, -2.30281257629395, 9.66846179962158, 1.175572514534, -0.793893158435822, 0.488549619913101,Command Center
0:25/12/2019 16:43:17.574,31.37524, 4_Baseline, 435065.4650842, 1677, 2159.93627929688, 1369.96337890625, 734.375, 81.7021255493164, -2.36744475364685, -2.29323768615723, 9.68521881103516, 0.870229005813599, -0.793893158435822, 0.488549619913101,Command Center
0:25/12/2019 16:43:17.574,31.3753, 4_Baseline, 435065.4653004, 1678, 2157.81201171875, 1367.765625, 734.375, 81.7021255493164, -2.38659477233887, -2.29323768615723, 9.67085552215576, 0.961832046508789, -0.305343508720398, 0.656488537788391,Command Center
0:25/12/2019 16:43:17.574,31.37535, 4_Baseline, 435065.4654804, 1678, 2157.81201171875, 1369.96337890625, 734.375, 81.7021255493164, -2.37701964378357, -2.30760025978088, 9.69000625610352, 1.45038163661957, -0.320610672235489, 0.641221344470978,Command Center
0:25/12/2019 16:43:17.574,31.37541, 4_Baseline, 435065.4668588, 1677, 2159.93627929688, 1372.89379882813, 734.375, 81.7021255493164, -2.37701964378357, -2.30041885375977, 9.68521881103516, 0.854961812496185, -0.274809151887894, 0.519083976745605,Command Center
0:25/12/2019 16:43:17.585,31.38642, 4_Baseline, 435065.4688528, 1677, 2159.93627929688, 1375.82421875, 734.375, 81.7021255493164, -2.38898873329163, -2.3052065372467, 9.6923999786377, 1.11450386047363, 0.0305343512445688, 0.274809151887894,Command Center
0:25/12/2019 16:43:17.585,31.38646, 4_Baseline, 435065.4691421, 1677, 2159.93627929688, 1380.2197265625, 734.375, 81.7021255493164, -2.38659477233887, -2.29084372520447, 9.65888690948486, 1.08396947383881, -0.458015263080597, 0.396946579217911,Command Center
